Brian Percival: Mean_cast=35, Mean_crew=67
Anand Tucker: Mean_cast=15, Mean_crew=9.333333
Anthony Mann: Mean_cast=26, Mean_crew=4
Michael Dowse: Mean_cast=19.5, Mean_crew=27.5
Daniel Barnz: Mean_cast=20.5, Mean_crew=9
Emile Ardolino: Mean_cast=6, Mean_crew=1
Robert Altman: Mean_cast=17.666666, Mean_crew=23
James Schamus: Mean_cast=33, Mean_crew=23
Andrew Douglas: Mean_cast=18, Mean_crew=26
Ricky Gervais: Mean_cast=23, Mean_crew=36
Vic Armstrong: Mean_cast=27, Mean_crew=53
Terry Zwigoff: Mean_cast=21, Mean_crew=16
Audrey Wells: Mean_cast=18, Mean_crew=20
Rick Friedberg: Mean_cast=38, Mean_crew=13
Sean McNamara: Mean_cast=14, Mean_crew=8
Jody Hill: Mean_cast=24, Mean_crew=4
Brandon Camp: Mean_cast=16, Mean_crew=17
Kevin Tancharoen: Mean_cast=13.5, Mean_crew=14
Nicholas Hytner: Mean_cast=11.666667, Mean_crew=9.666667
Bart Freundlich: Mean_cast=23.5, Mean_crew=11.5
William A. Fraker: Mean_cast=14, Mean_crew=3
John Boorman: Mean_cast=21, Mean_crew=24.666666
Courtney Solomon: Mean_cast=15.5, Mean_crew=33
Jeff Kanew: Mean_cast=12, Mean_crew=26
István Szabó: Mean_cast=18, Mean_crew=1
Matthew Robbins: Mean_cast=15, Mean_crew=17
Hal Needham: Mean_cast=13, Mean_crew=16
Jeff Nichols: Mean_cast=20.5, Mean_crew=22.5
Jonathan Teplitzky: Mean_cast=34, Mean_crew=17
Michael Haneke: Mean_cast=35.333332, Mean_crew=19.333334
Zack Ward: Mean_cast=4, Mean_crew=3
Mike Marvin: Mean_cast=15, Mean_crew=13
Gregor Jordan: Mean_cast=19.5, Mean_crew=9
Olivier Assayas: Mean_cast=16.5, Mean_crew=9.5
Tran Anh Hung: Mean_cast=6, Mean_crew=3
Lance Hool: Mean_cast=15, Mean_crew=18
Christian Volckman: Mean_cast=15, Mean_crew=9
Rodrigo Cortés: Mean_cast=19, Mean_crew=11.5
David Hayter: Mean_cast=8, Mean_crew=3
Cory Edwards: Mean_cast=15, Mean_crew=13
Terry George: Mean_cast=28, Mean_crew=41
Xavier Gens: Mean_cast=10.5, Mean_crew=26
Kasi Lemmons: Mean_cast=13.333333, Mean_crew=16.666666
Brian A Miller: Mean_cast=25, Mean_crew=49
Matt Dillon: Mean_cast=9, Mean_crew=3
George Cukor: Mean_cast=10, Mean_crew=9
John Robert Hoffman: Mean_cast=12, Mean_crew=12
Kevin Greutert: Mean_cast=22, Mean_crew=13.5
John Fortenberry: Mean_cast=15, Mean_crew=8
Erik White: Mean_cast=18, Mean_crew=2
Christian Robinson: Mean_cast=14, Mean_crew=3
Jason Moore: Mean_cast=125, Mean_crew=29
Robert Harmon: Mean_cast=13, Mean_crew=48.5
Trent Cooper: Mean_cast=9, Mean_crew=3
Gary Halvorson: Mean_cast=41, Mean_crew=12
Nicholas Ray: Mean_cast=17, Mean_crew=13
Fede Alvarez: Mean_cast=14, Mean_crew=51
Sidney J. Furie: Mean_cast=18, Mean_crew=18
Ian Iqbal Rashid: Mean_cast=8, Mean_crew=11
Wayne Kramer: Mean_cast=14, Mean_crew=17
Rowdy Herrington: Mean_cast=18, Mean_crew=13.5
Jim Goddard: Mean_cast=15, Mean_crew=3
Noel Marshall: Mean_cast=9, Mean_crew=16
Andrea Di Stefano: Mean_cast=9, Mean_crew=33
Guillaume Ivernel: Mean_cast=15, Mean_crew=8
Jack Smight: Mean_cast=16.5, Mean_crew=17.5
Todd Lincoln : Mean_cast=11, Mean_crew=10
Howard Zieff: Mean_cast=8.5, Mean_crew=12
Steven Shainberg: Mean_cast=12, Mean_crew=20.5
Julian Jarrold: Mean_cast=20.5, Mean_crew=9
Joe Nussbaum: Mean_cast=21.666666, Mean_crew=22.666666
Vadim Perelman: Mean_cast=8, Mean_crew=20.5
Michel Hazanavicius: Mean_cast=69, Mean_crew=135
Cyrus Nowrasteh: Mean_cast=17, Mean_crew=6
Perry Andelin Blake: Mean_cast=16, Mean_crew=3
Christian E. Christiansen: Mean_cast=15, Mean_crew=20
Sheldon Lettich: Mean_cast=10.5, Mean_crew=9
Diane English: Mean_cast=11, Mean_crew=1
Peter Flinth: Mean_cast=17, Mean_crew=57
Robert Iscove: Mean_cast=49.333332, Mean_crew=23.333334
Peter Kosminsky: Mean_cast=35, Mean_crew=16
Nick Gomez: Mean_cast=17, Mean_crew=2
Allen Coulter: Mean_cast=17, Mean_crew=14
Clare Kilner: Mean_cast=12, Mean_crew=14
Josef Rusnak: Mean_cast=31, Mean_crew=22
Lance Rivera: Mean_cast=6, Mean_crew=4
Ronald Neame: Mean_cast=22, Mean_crew=22
Bruce Paltrow: Mean_cast=6, Mean_crew=4
Adam Rifkin: Mean_cast=14, Mean_crew=5.5
Susanne Bier: Mean_cast=10, Mean_crew=37
Kenneth Johnson: Mean_cast=30, Mean_crew=10
James Ivory: Mean_cast=20.428572, Mean_crew=17.714285
Jessy Terrero: Mean_cast=33, Mean_crew=13
Dany Boon: Mean_cast=15, Mean_crew=21
Vicente Amorim: Mean_cast=5, Mean_crew=1
Gaspar Noé: Mean_cast=10, Mean_crew=25.5
Jérôme Salle: Mean_cast=18, Mean_crew=36
Tommy Lee Jones: Mean_cast=19, Mean_crew=56
Jesse Vaughan: Mean_cast=16, Mean_crew=2
William Bindley: Mean_cast=13, Mean_crew=1
Wayne Beach: Mean_cast=5, Mean_crew=35
Gérard Krawczyk: Mean_cast=29, Mean_crew=11
Udayan Prasad: Mean_cast=5, Mean_crew=3
Yoon Je-kyoon: Mean_cast=13, Mean_crew=13
Morten Tyldum: Mean_cast=42.5, Mean_crew=39.5
Andy Muschietti: Mean_cast=7, Mean_crew=14
Gillian Armstrong: Mean_cast=8, Mean_crew=17
James Watkins: Mean_cast=21, Mean_crew=32
Jim Fall: Mean_cast=24, Mean_crew=8
Ric Roman Waugh: Mean_cast=22, Mean_crew=25
Michael Dougherty: Mean_cast=21, Mean_crew=62
Joel Gallen: Mean_cast=96, Mean_crew=29
James Marsh: Mean_cast=26.5, Mean_crew=49
Matt Williams: Mean_cast=65, Mean_crew=6
Rob Zombie: Mean_cast=34, Mean_crew=45.25
Dennis Iliadis: Mean_cast=11, Mean_crew=51
Rick Rosenthal: Mean_cast=30, Mean_crew=6
Denzel Washington: Mean_cast=29.5, Mean_crew=16.5
Nicolas Winding Refn: Mean_cast=17, Mean_crew=40
Sara Sugarman: Mean_cast=8, Mean_crew=8
Juan Carlos Fresnadillo: Mean_cast=52, Mean_crew=61
Gina Prince-Bythewood: Mean_cast=24.333334, Mean_crew=47.666668
Phil Traill: Mean_cast=18, Mean_crew=15
Joe Berlinger: Mean_cast=5, Mean_crew=10
Elizabeth Allen Rosenbaum: Mean_cast=19, Mean_crew=34
Michael Mayer: Mean_cast=8.5, Mean_crew=3
Martin Weisz: Mean_cast=15, Mean_crew=13
John Ottman: Mean_cast=19, Mean_crew=6
John Bonito: Mean_cast=10, Mean_crew=57
Peter Atencio: Mean_cast=29, Mean_crew=18
David Nutter: Mean_cast=15, Mean_crew=27
Derek Cianfrance: Mean_cast=24, Mean_crew=24
Stephan Elliott: Mean_cast=19.5, Mean_crew=9
Mark L. Lester: Mean_cast=15.75, Mean_crew=35.5
Tom Green: Mean_cast=45, Mean_crew=23
Mike Nawrocki: Mean_cast=15, Mean_crew=3
Douglas Aarniokoski: Mean_cast=9, Mean_crew=9.5
Bryan Barber: Mean_cast=25, Mean_crew=37
Lone Scherfig: Mean_cast=30, Mean_crew=6.5
Drew Barrymore: Mean_cast=20, Mean_crew=2
Brian Koppelman: Mean_cast=29.5, Mean_crew=6
James Foley: Mean_cast=17.333334, Mean_crew=23
Albert Brooks: Mean_cast=13, Mean_crew=4
Steve Gomer: Mean_cast=0, Mean_crew=1
RZA: Mean_cast=21, Mean_crew=12
Mark Piznarski: Mean_cast=8, Mean_crew=6
Craig Brewer: Mean_cast=15, Mean_crew=18.5
David Raynr: Mean_cast=12.5, Mean_crew=17
Mort Nathan: Mean_cast=13, Mean_crew=30
Dan Curtis: Mean_cast=4, Mean_crew=1
Wil Shriner: Mean_cast=10, Mean_crew=20
Martin McDonagh: Mean_cast=28.5, Mean_crew=18
Tina Gordon Chism: Mean_cast=10, Mean_crew=16
Peter Cattaneo: Mean_cast=20.25, Mean_crew=6.5
Mary Lambert: Mean_cast=12.5, Mean_crew=5.5
Peter Kassovitz: Mean_cast=12, Mean_crew=18
Rodman Flender: Mean_cast=25, Mean_crew=13
Katja von Garnier: Mean_cast=20, Mean_crew=38
Mark Romanek: Mean_cast=24, Mean_crew=36
Brad Anderson: Mean_cast=10.6, Mean_crew=16.2
Michael Chapman: Mean_cast=9, Mean_crew=12
Antonio Banderas: Mean_cast=14, Mean_crew=3
Khalil Sullins: Mean_cast=6, Mean_crew=28
Fritz Lang: Mean_cast=21, Mean_crew=22
Hou Hsiao-hsien: Mean_cast=16, Mean_crew=24
Andrey Zvyagintsev: Mean_cast=10, Mean_crew=10
Tony Jaa: Mean_cast=4, Mean_crew=5
Ryûhei Kitamura: Mean_cast=11, Mean_crew=11
Darrell James Roodt: Mean_cast=10, Mean_crew=3
Dito Montiel: Mean_cast=19, Mean_crew=3
Stefan Ruzowitzky: Mean_cast=19.666666, Mean_crew=20.333334
Jake Paltrow: Mean_cast=10, Mean_crew=2
Juraj Jakubisko: Mean_cast=43, Mean_crew=18
Anthony Silverston: Mean_cast=22, Mean_crew=3
Gabe Ibáñez: Mean_cast=21, Mean_crew=56
Gerry Lively: Mean_cast=7, Mean_crew=34
Daniele Luchetti: Mean_cast=11, Mean_crew=6
Derek Yee Tung-Sing: Mean_cast=15, Mean_crew=2
Julien Temple: Mean_cast=29, Mean_crew=1
Gregory Jacobs: Mean_cast=54, Mean_crew=21
Gilles Paquet-Brenner: Mean_cast=13, Mean_crew=14
Peter Cousens: Mean_cast=13, Mean_crew=2
Lars von Trier: Mean_cast=17.666666, Mean_crew=29
John Cornell: Mean_cast=10, Mean_crew=10
Vidhu Vinod Chopra: Mean_cast=24, Mean_crew=5
Jamie Blanks: Mean_cast=23.5, Mean_crew=28
Randal Kleiser: Mean_cast=16, Mean_crew=14.666667
Phil Vischer: Mean_cast=15, Mean_crew=4
Rick Famuyiwa: Mean_cast=20, Mean_crew=2.25
Alan Cohn: Mean_cast=15, Mean_crew=5
Franco Zeffirelli: Mean_cast=16, Mean_crew=9
Tom Holland: Mean_cast=8, Mean_crew=8.5
James Isaac: Mean_cast=11, Mean_crew=9
Emilio Estevez: Mean_cast=19, Mean_crew=13
Josh Schwartz: Mean_cast=13, Mean_crew=10
Julian Schnabel: Mean_cast=21.5, Mean_crew=23
Todd Field: Mean_cast=17.5, Mean_crew=24
Davis Guggenheim: Mean_cast=9.333333, Mean_crew=10.666667
Stephen Carpenter: Mean_cast=19, Mean_crew=2
James Fargo: Mean_cast=9, Mean_crew=16
Alain Resnais: Mean_cast=13, Mean_crew=13
Kenneth Lonergan: Mean_cast=22, Mean_crew=25
Bo Zenga: Mean_cast=27, Mean_crew=2
Danny Leiner: Mean_cast=15.5, Mean_crew=72.5
Christopher Cain: Mean_cast=16, Mean_crew=25
Theodore Melfi: Mean_cast=28, Mean_crew=12
Ed Decter: Mean_cast=19, Mean_crew=23
Gene Quintano: Mean_cast=24, Mean_crew=11
Eric Bress: Mean_cast=28, Mean_crew=125
Preston A. Whitmore II: Mean_cast=19.5, Mean_crew=15
Kirk Wong: Mean_cast=10, Mean_crew=11
Bronwen Hughes: Mean_cast=7, Mean_crew=3
John Lafia: Mean_cast=10, Mean_crew=7
Sam Miller: Mean_cast=12.5, Mean_crew=32
Alex Garland: Mean_cast=11, Mean_crew=60
Mark Brown: Mean_cast=16, Mean_crew=1.5
Michael Polish: Mean_cast=20.2, Mean_crew=5.8
Daisy von Scherler Mayer: Mean_cast=11.5, Mean_crew=7
Lenny Abrahamson: Mean_cast=24, Mean_crew=24
Bob Saget: Mean_cast=41.5, Mean_crew=6
John Waters: Mean_cast=29.666666, Mean_crew=11.333333
Craig Bolotin: Mean_cast=11, Mean_crew=2
Mark Christopher: Mean_cast=34, Mean_crew=45
Blair Hayes: Mean_cast=18, Mean_crew=8
Jez Butterworth: Mean_cast=20, Mean_crew=26
Isabel Coixet: Mean_cast=30, Mean_crew=39
Patrice Leconte: Mean_cast=16, Mean_crew=3
Paul Mazursky: Mean_cast=10, Mean_crew=5
Stephen Chbosky: Mean_cast=19, Mean_crew=16
Jon Hess: Mean_cast=7, Mean_crew=2
Mark Neveldine: Mean_cast=9, Mean_crew=20
Joe Cornish: Mean_cast=32, Mean_crew=28
John H. Lee: Mean_cast=14, Mean_crew=5
John Stainton: Mean_cast=14, Mean_crew=12
Benedek Fliegauf: Mean_cast=15, Mean_crew=5
Paul Schrader: Mean_cast=12.666667, Mean_crew=24.833334
Stewart Hendler: Mean_cast=37, Mean_crew=13
John Cromwell: Mean_cast=12, Mean_crew=14
Mark Herman: Mean_cast=17, Mean_crew=38.5
Abel Ferrara: Mean_cast=16, Mean_crew=2
George Hickenlooper: Mean_cast=24.5, Mean_crew=7
Don Bluth: Mean_cast=8, Mean_crew=22
Kang Je-gyu: Mean_cast=16, Mean_crew=13
William Dear: Mean_cast=10.5, Mean_crew=8.5
Stéphane Aubier: Mean_cast=25, Mean_crew=12
John Badham: Mean_cast=33, Mean_crew=15
Mike McCoy: Mean_cast=19, Mean_crew=44
Mike Judge: Mean_cast=31, Mean_crew=18.75
Tamra Davis: Mean_cast=10.5, Mean_crew=5.5
Nima Nourizadeh: Mean_cast=28, Mean_crew=17
Franklin J. Schaffner: Mean_cast=24, Mean_crew=27.333334
John Erick Dowdle: Mean_cast=17.75, Mean_crew=37.5
David Moreau: Mean_cast=12, Mean_crew=21
Christopher Erskin: Mean_cast=11, Mean_crew=6
Brian Henson: Mean_cast=19, Mean_crew=10
Dan Cutforth: Mean_cast=11, Mean_crew=13
Josh Boone: Mean_cast=49, Mean_crew=65
Jake Schreier: Mean_cast=20, Mean_crew=18
Cheryl Dunye: Mean_cast=6, Mean_crew=1
Ernest R. Dickerson: Mean_cast=18, Mean_crew=21
Lionel C. Martin: Mean_cast=4, Mean_crew=2
Wallace Wolodarsky: Mean_cast=9, Mean_crew=8
Nicholas Jarecki: Mean_cast=18, Mean_crew=56
Dean Israelite: Mean_cast=16, Mean_crew=28
Darnell Martin: Mean_cast=27, Mean_crew=6
Scott Alexander: Mean_cast=7, Mean_crew=23
Stuart Gordon: Mean_cast=14, Mean_crew=36
Christopher Guest: Mean_cast=20.5, Mean_crew=12
Jane Campion: Mean_cast=13.333333, Mean_crew=16.666666
Fred Schepisi: Mean_cast=15, Mean_crew=1
Antonia Bird: Mean_cast=11, Mean_crew=20
Jon Poll: Mean_cast=39, Mean_crew=41
Paolo Sorrentino: Mean_cast=14, Mean_crew=32
Peter Care: Mean_cast=7, Mean_crew=4
Park Chan-wook: Mean_cast=16.666666, Mean_crew=16
Ira Sachs: Mean_cast=10.5, Mean_crew=14.5
Carroll Ballard: Mean_cast=9, Mean_crew=11.5
Takeshi Kitano: Mean_cast=12, Mean_crew=17
Marco Kreuzpaintner: Mean_cast=14.5, Mean_crew=14
Lajos Koltai: Mean_cast=13, Mean_crew=3
Alan Rudolph: Mean_cast=13, Mean_crew=7
Lu Chuan: Mean_cast=5, Mean_crew=12
Lijun Sun: Mean_cast=5, Mean_crew=1
Takashi Yamazaki: Mean_cast=17, Mean_crew=11
Christopher Smith: Mean_cast=10, Mean_crew=25.5
Timothy Hines: Mean_cast=22, Mean_crew=10
David Winters: Mean_cast=8, Mean_crew=2
Akira Kurosawa: Mean_cast=61, Mean_crew=13
Jamie Thraves: Mean_cast=20, Mean_crew=12
Mabel Cheung: Mean_cast=4, Mean_crew=5
Dan Mazer: Mean_cast=90, Mean_crew=15
R.J. Cutler: Mean_cast=43, Mean_crew=22
David S. Ward: Mean_cast=19, Mean_crew=12
Barnaby Thompson: Mean_cast=32, Mean_crew=16
Rob Pritts: Mean_cast=15, Mean_crew=3
John Crowley: Mean_cast=46, Mean_crew=72
Brendan Malloy: Mean_cast=11, Mean_crew=5
Dustin Hoffman: Mean_cast=14, Mean_crew=20
Gregory Poirier: Mean_cast=9, Mean_crew=7
Simon Curtis: Mean_cast=24.5, Mean_crew=21
Dewey Nicks: Mean_cast=12, Mean_crew=3
Philip Saville: Mean_cast=18, Mean_crew=16
Tim Blake Nelson: Mean_cast=10, Mean_crew=17
William A. Graham: Mean_cast=15, Mean_crew=14
Martin Ritt: Mean_cast=13, Mean_crew=13
John Turturro: Mean_cast=15, Mean_crew=7.5
Agnieszka Holland: Mean_cast=9, Mean_crew=21
David Hackl: Mean_cast=16.5, Mean_crew=23.5
Giuliano Montaldo: Mean_cast=15, Mean_crew=20
Lisa Azuelos: Mean_cast=76, Mean_crew=19
Ray Lawrence: Mean_cast=16, Mean_crew=16
Karan Johar: Mean_cast=12, Mean_crew=19.5
Ruairi Robinson: Mean_cast=11, Mean_crew=38
Jaume Balagueró: Mean_cast=12.5, Mean_crew=23
Jon Kasdan: Mean_cast=25, Mean_crew=10
Léa Pool: Mean_cast=5.5, Mean_crew=1.5
Floyd Mutrux: Mean_cast=9, Mean_crew=15
Sajid Khan: Mean_cast=12, Mean_crew=6
Dean Wright: Mean_cast=5, Mean_crew=2
Eric Lartigau: Mean_cast=15, Mean_crew=3
Shintaro Shimosawa: Mean_cast=8, Mean_crew=14
Darren Lynn Bousman: Mean_cast=15.4, Mean_crew=13.4
James DeMonaco: Mean_cast=41.666668, Mean_crew=44.333332
Bernhard Wicki: Mean_cast=73, Mean_crew=17
Carol Reed: Mean_cast=14, Mean_crew=7
Chuck Sheetz: Mean_cast=10, Mean_crew=3
Marcus Raboy: Mean_cast=12.5, Mean_crew=7
Leigh Whannell: Mean_cast=28, Mean_crew=54
Michael Schultz: Mean_cast=8.666667, Mean_crew=2.6666667
Peter Sollett: Mean_cast=20.333334, Mean_crew=8.666667
Bob Dolman: Mean_cast=8, Mean_crew=8
Greg Coolidge: Mean_cast=15, Mean_crew=10
David Lowery: Mean_cast=21, Mean_crew=70
Ciaran Foy: Mean_cast=22, Mean_crew=71
Salim Akil: Mean_cast=10.5, Mean_crew=8
Olatunde Osunsanmi: Mean_cast=22, Mean_crew=19
Leon Ichaso: Mean_cast=34, Mean_crew=9
Joseph Zito: Mean_cast=17.5, Mean_crew=21
Patricia Rozema: Mean_cast=12, Mean_crew=23
Rob Schmidt: Mean_cast=10, Mean_crew=100
Ben Garant: Mean_cast=28, Mean_crew=20
Morgan Spurlock: Mean_cast=9.666667, Mean_crew=5
Neal Brennan: Mean_cast=18, Mean_crew=4
Tuck Tucker: Mean_cast=8, Mean_crew=8
Theodore Witcher: Mean_cast=6, Mean_crew=2
Joel Edgerton: Mean_cast=19, Mean_crew=44
Jim Hanon: Mean_cast=5, Mean_crew=2
Michael Patrick Jann: Mean_cast=19, Mean_crew=6
Jorma Taccone: Mean_cast=23, Mean_crew=3
Jeff Lowell: Mean_cast=28, Mean_crew=3
Lorene Scafaria: Mean_cast=37, Mean_crew=15
Marcus Dunstan: Mean_cast=17, Mean_crew=53
Timothy Bjorklund: Mean_cast=11, Mean_crew=2
François Girard: Mean_cast=58, Mean_crew=3
Scott Kalvert: Mean_cast=16, Mean_crew=3
Jason Bateman: Mean_cast=11, Mean_crew=2
David Schwimmer: Mean_cast=31, Mean_crew=21.5
Allan Arkush: Mean_cast=11, Mean_crew=14
Eric Bross: Mean_cast=15, Mean_crew=23
Dan Fogelman: Mean_cast=9, Mean_crew=3
Jay Duplass: Mean_cast=10, Mean_crew=13.25
Luca Guadagnino: Mean_cast=10, Mean_crew=13
John Putch: Mean_cast=19, Mean_crew=8
Peter Medak: Mean_cast=17, Mean_crew=18
Terence Davies: Mean_cast=13, Mean_crew=18
Harley Cokeliss: Mean_cast=8, Mean_crew=14
Tom Brady: Mean_cast=14, Mean_crew=2
Jason Zada: Mean_cast=31, Mean_crew=63
Noah Baumbach: Mean_cast=36.333332, Mean_crew=25.666666
Eric Blakeney: Mean_cast=16, Mean_crew=2
Rakesh Roshan: Mean_cast=10, Mean_crew=1
Derrick Borte: Mean_cast=12, Mean_crew=2
Richard Kwietniowski: Mean_cast=12.5, Mean_crew=10.5
Bob Odenkirk: Mean_cast=19.5, Mean_crew=26.5
Joshua Seftel: Mean_cast=23, Mean_crew=3
Vincent Gallo: Mean_cast=16, Mean_crew=11
Claude Chabrol: Mean_cast=4.5, Mean_crew=8.5
Jon Stewart: Mean_cast=10, Mean_crew=21
Bigas Luna: Mean_cast=4, Mean_crew=5
Ralph Fiennes: Mean_cast=14, Mean_crew=55
Dan Harris: Mean_cast=9, Mean_crew=2
Mel Smith: Mean_cast=20, Mean_crew=16
Bobcat Goldthwait: Mean_cast=28, Mean_crew=2
Jake Scott: Mean_cast=14, Mean_crew=12
Alan Metter: Mean_cast=10, Mean_crew=8
Rafa Lara: Mean_cast=11, Mean_crew=23
Alan Smithee: Mean_cast=14, Mean_crew=4
Michael Meredith: Mean_cast=8, Mean_crew=1
Julio DePietro: Mean_cast=10, Mean_crew=2
Katherine Dieckmann: Mean_cast=13, Mean_crew=2
Kim Farrant: Mean_cast=10, Mean_crew=13
Scott Marshall Smith: Mean_cast=8, Mean_crew=4
Álex de la Iglesia: Mean_cast=12, Mean_crew=12
Andrew Traucki: Mean_cast=5, Mean_crew=7
Michael Clancy: Mean_cast=13, Mean_crew=20
Robert Adetuyi: Mean_cast=7, Mean_crew=17
Kari Skogland: Mean_cast=13, Mean_crew=47
Taedong Park: Mean_cast=6, Mean_crew=5
Benedikt Erlingsson: Mean_cast=16, Mean_crew=9
Gurinder Chadha: Mean_cast=13.666667, Mean_crew=10.666667
Jason Connery: Mean_cast=15, Mean_crew=37
Vic Sarin: Mean_cast=7, Mean_crew=3.5
Jim Issa: Mean_cast=3, Mean_crew=1
William Phillips: Mean_cast=20, Mean_crew=21
Andy García: Mean_cast=15, Mean_crew=7
Sarik Andreasyan: Mean_cast=15, Mean_crew=52
Julian Gilbey: Mean_cast=9.5, Mean_crew=6
Gary Sherman: Mean_cast=8, Mean_crew=8
Valeri Milev: Mean_cast=19, Mean_crew=2
Stanley Kramer: Mean_cast=54, Mean_crew=20.5
Pedro Almodóvar: Mean_cast=25, Mean_crew=28
Gerald Potterton: Mean_cast=19, Mean_crew=14
Anurag Basu: Mean_cast=20, Mean_crew=2
Kriv Stenders: Mean_cast=12, Mean_crew=21
Yash Chopra: Mean_cast=13.5, Mean_crew=11.5
Floria Sigismondi: Mean_cast=18, Mean_crew=8
Ferzan Ozpetek: Mean_cast=16, Mean_crew=2
Kris Isacsson: Mean_cast=11, Mean_crew=6
Ben Younger: Mean_cast=13, Mean_crew=35
Daniel Taplitz: Mean_cast=7, Mean_crew=7
Tamara Jenkins: Mean_cast=15.5, Mean_crew=11.5
Linda Mendoza: Mean_cast=9, Mean_crew=3
Hart Bochner: Mean_cast=36, Mean_crew=14
Stewart Raffill: Mean_cast=18, Mean_crew=7
Na Hong-jin: Mean_cast=11, Mean_crew=7
Chatrichalerm Yukol: Mean_cast=6, Mean_crew=8
Eric Lavaine: Mean_cast=13, Mean_crew=3
Marc Forby: Mean_cast=5, Mean_crew=1
Ole Christian Madsen: Mean_cast=44, Mean_crew=60
Meiert Avis: Mean_cast=15, Mean_crew=6
André Téchiné: Mean_cast=7, Mean_crew=10
Emily Young: Mean_cast=33, Mean_crew=25
Peter Faiman: Mean_cast=10, Mean_crew=10
Martyn Pick: Mean_cast=9, Mean_crew=4
Roland Suso Richter: Mean_cast=14, Mean_crew=5
Jeremy Sims: Mean_cast=17, Mean_crew=40
Maïwenn: Mean_cast=46, Mean_crew=11
Joby Harold: Mean_cast=20, Mean_crew=47
Ekachai Uekrongtham: Mean_cast=25, Mean_crew=49
Mark Rydell: Mean_cast=12, Mean_crew=20
David E. Talbert: Mean_cast=16, Mean_crew=23
Roger Vadim: Mean_cast=31, Mean_crew=16
Nils Gaup: Mean_cast=16, Mean_crew=26
Ari Sandel: Mean_cast=16, Mean_crew=49
Vondie Curtis-Hall: Mean_cast=9, Mean_crew=12
Tom Elkins: Mean_cast=7, Mean_crew=2
Kang Woo-Suk: Mean_cast=8, Mean_crew=5
John Sayles: Mean_cast=12.5, Mean_crew=7.5
Vipul Amrutlal Shah: Mean_cast=10, Mean_crew=3
Ken Loach: Mean_cast=11, Mean_crew=8
Ayan Mukherjee: Mean_cast=6, Mean_crew=3
Mervyn LeRoy: Mean_cast=76, Mean_crew=11
Serdar Akar: Mean_cast=6, Mean_crew=9
James Frawley: Mean_cast=33, Mean_crew=10
Dan Gilroy: Mean_cast=29, Mean_crew=79
Jonathan Dayton: Mean_cast=27, Mean_crew=62
Chris Stokes: Mean_cast=9, Mean_crew=1
Don Siegel: Mean_cast=45, Mean_crew=38
Martin Lawrence: Mean_cast=3, Mean_crew=11.5
Masayuki Ochiai: Mean_cast=15, Mean_crew=13
Tom Gormican: Mean_cast=20, Mean_crew=40
Ken Shapiro: Mean_cast=11, Mean_crew=8
Justin Tipping: Mean_cast=11, Mean_crew=15
Peter R. Hunt: Mean_cast=23, Mean_crew=13
Doug Atchison: Mean_cast=29, Mean_crew=30
Jonas Elmer: Mean_cast=18, Mean_crew=19
Mary Harron: Mean_cast=19, Mean_crew=59
Erik Canuel: Mean_cast=14, Mean_crew=12
Troy Duffy: Mean_cast=40.5, Mean_crew=17
Nicole Holofcener: Mean_cast=14.6, Mean_crew=8.8
Matty Rich: Mean_cast=4.5, Mean_crew=1
Fina Torres: Mean_cast=7, Mean_crew=6
François Ozon: Mean_cast=9.5, Mean_crew=8.5
Ryan Fleck: Mean_cast=25.5, Mean_crew=23
Steve James: Mean_cast=5, Mean_crew=3
Michael Winner: Mean_cast=16, Mean_crew=31
Tomm Moore: Mean_cast=8, Mean_crew=10
John Carney: Mean_cast=29, Mean_crew=11.5
David Jacobson: Mean_cast=15, Mean_crew=13
Michael Corrente: Mean_cast=11.5, Mean_crew=4
Edward Hall: Mean_cast=15, Mean_crew=3
Keith Gordon: Mean_cast=13, Mean_crew=10
Andrew Currie: Mean_cast=15, Mean_crew=36
Luke Wilson: Mean_cast=21, Mean_crew=21
Marc Schölermann: Mean_cast=7, Mean_crew=23
Coky Giedroyc: Mean_cast=20, Mean_crew=3
Robert Moresco: Mean_cast=13, Mean_crew=3
Thomas Vinterberg: Mean_cast=20.666666, Mean_crew=19
Claudia Llosa: Mean_cast=11, Mean_crew=2
Charles Binamé: Mean_cast=8, Mean_crew=1
Keith Parmer: Mean_cast=8, Mean_crew=4
Ol Parker: Mean_cast=17, Mean_crew=11
James Nunn: Mean_cast=24, Mean_crew=15
David Webb Peoples: Mean_cast=13, Mean_crew=17
Michael Winnick: Mean_cast=12, Mean_crew=29
Stanley Tong: Mean_cast=9, Mean_crew=4
David Oelhoffen: Mean_cast=11, Mean_crew=13
Eli Roth: Mean_cast=18.666666, Mean_crew=42.666668
Tony Richardson: Mean_cast=13.5, Mean_crew=6.5
Charles Robert Carner: Mean_cast=8, Mean_crew=2
Russell Holt: Mean_cast=7, Mean_crew=1
Claude Miller: Mean_cast=18, Mean_crew=8
Sacha Bennett: Mean_cast=26, Mean_crew=2
Rodrigo García: Mean_cast=18.5, Mean_crew=5
Jeta Amata: Mean_cast=20, Mean_crew=2
Siddharth Anand: Mean_cast=11, Mean_crew=7
Vincent Paronnaud: Mean_cast=11, Mean_crew=23
Dennis Gansel: Mean_cast=31, Mean_crew=9
Daniel Barber: Mean_cast=34, Mean_crew=58
Robert Marcarelli: Mean_cast=5, Mean_crew=15
